lang,path,title,description
ja,/photographers/lukas-einsele.html,ルーカス・アインゼレ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ルーカス・アインゼレのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/ruud-van-empel.html,ルート・ファン・エンペル｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ルート・ファン・エンペルのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/j-h-engstrom.html,J・H・エングストローム｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、J・H・エングストロームのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/roe-ethridge.html,ロー・エスリッジ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ロー・エスリッジのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/charles-freger.html,シャルル・フレジェ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、シャルル・フレジェのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/stephen-gill.html,スティーヴン・ギル｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、スティーヴン・ギルのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/anthony-goicolea.html,アンソニー・ゴイコレア｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、アンソニー・ゴイコレアのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/g-r-a-m.html,G.R.A.M.｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、G.R.A.M.のコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/aneta-grzeszykowska.html,アネタ・グジェシコフスカ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、アネタ・グジェシコフスカのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/jose-antonio-hernandez-diez.html,ホセ・アントニオ・エルナンデス＝ディエス｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ホセ・アントニオ・エルナンデス＝ディエスのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/sze-tsung-leong.html,スゼ・ツン・レオン｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、スゼ・ツン・レオンのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/paul-albert-leitner.html,ポール・アルベルト・ライトナー｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ポール・アルベルト・ライトナーのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/nate-lowman.html,ネイト・ロウマン｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ネイト・ロウマンのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/oliver-musovik.html,オリヴァー・ムソヴィク｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、オリヴァー・ムソヴィクのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/multiplicity.html,ムルティプリシティ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ムルティプリシティのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/wangechi-mutu.html,ワンゲチ・ムトゥ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ワンゲチ・ムトゥのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/arno-nollen.html,アルノ・ノレン｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、アルノ・ノレンのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/ohio.html,オハイオ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、オハイオのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/martin-polak-lukas-jasansky.html,マルティン・ポラク／ルーカス・ヤサンスキー｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、マルティン・ポラク／ルーカス・ヤサンスキーのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/marco-poloni.html,マルコ・ポローニ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、マルコ・ポローニのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/gonzalo-puch.html,ゴンサロ・プフ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ゴンサロ・プフのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/anri-sala.html,アンリ・サラ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、アンリ・サラのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/jules-spinatsch.html,ジュール・シュピナッチュ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ジュール・シュピナッチュのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/erik-steinbrecher.html,エリック・シュタインブレッヒャー｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、エリック・シュタインブレッヒャーのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/eve-sussman.html,イヴ・サスマン｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、イヴ・サスマンのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/philippe-terrier-hermann.html,フィリップ・テリエ＝エルマン｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、フィリップ・テリエ＝エルマンのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/ana-torfs.html,アナ・トルフス｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、アナ・トルフスのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/janaina-tschape.html,ジャナイナ・チェペ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ジャナイナ・チェペのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/jens-ullrich.html,イェンス・ウルリッヒ｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、イェンス・ウルリッヒのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/useful-photography.html,ユースフル・フォトグラフィー｜コンセプチュアルアートと1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、ユースフル・フォトグラフィーのコンセプチュアルアート、1990 — 2000sを読み解く写真史解説。
ja,/photographers/yuki-onodera.html,オノデラユキ｜日本写真と1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、オノデラユキの日本写真、1990 — 2000sを読み解く写真史解説。
ja,/photographers/yurie-nagashima.html,長島有里枝｜日本写真と1990 — 2000s｜写真の座標,美術館・アーカイブ資料を手がかりに、長島有里枝の日本写真、1990 — 2000sを読み解く写真史解説。
ja,/photographers/ryan-mcginley.html,ライアン・マッギンレー｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ライアン・マッギンレーのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/viviane-sassen.html,ヴィヴィアン・サッセン｜コンセプチュアルとコンセプチュアルアート｜写真の座標,美術館・アーカイブ資料を手がかりに、ヴィヴィアン・サッセンのコンセプチュアル、コンセプチュアルアートを読み解く写真史解説。
ja,/photographers/sara-vanderbeek.html,サラ・ヴァンダービーク｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、サラ・ヴァンダービークのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/shannon-ebner.html,シャノン・エブナー｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、シャノン・エブナーのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/jessica-eaton.html,ジェシカ・イートン｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ジェシカ・イートンのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/eileen-quinlan.html,アイリーン・クインラン｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、アイリーン・クインランのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/lucas-blalock.html,ルーカス・ブレイロック｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ルーカス・ブレイロックのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/kate-steciw.html,ケイト・ステシウ｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ケイト・ステシウのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/rashid-johnson.html,ラシード・ジョンソン｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ラシード・ジョンソンのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/artie-vierkant.html,アーティ・ヴィアカント｜コンセプチュアルと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、アーティ・ヴィアカントのコンセプチュアル、2000 — 2010sを読み解く写真史解説。
ja,/photographers/kelli-connell.html,ケリー・コネル｜コンセプチュアルアートと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ケリー・コネルのコンセプチュアルアート、2000 — 2010sを読み解く写真史解説。
ja,/photographers/natalie-czech.html,ナタリー・チェコ｜コンセプチュアルアートと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、ナタリー・チェコのコンセプチュアルアート、2000 — 2010sを読み解く写真史解説。
ja,/photographers/mika-ninagawa.html,蜷川実花（ミカ・ニナガワ）｜日本写真とコンセプチュアルアート｜写真の座標,美術館・アーカイブ資料を手がかりに、蜷川実花（ミカ・ニナガワ）の日本写真、コンセプチュアルアートを読み解く写真史解説。
ja,/photographers/taiji-matsue.html,松江泰治｜コンセプチュアルアートと2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、松江泰治のコンセプチュアルアート、2000 — 2010sを読み解く写真史解説。
ja,/photographers/lieko-shiga.html,志賀理江子｜日本写真と2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、志賀理江子の日本写真、2000 — 2010sを読み解く写真史解説。
ja,/photographers/noriko-hayashi.html,林典子｜日本写真と2000 — 2010s｜写真の座標,美術館・アーカイブ資料を手がかりに、林典子の日本写真、2000 — 2010sを読み解く写真史解説。
ja,/photographers/amalia-ulman.html,アマリア・ウルマン｜コンセプチュアルと2010 — 2020s｜写真の座標,美術館・アーカイブ資料を手がかりに、アマリア・ウルマンのコンセプチュアル、2010 — 2020sを読み解く写真史解説。
ja,/photographers/daisuke-yokota.html,横田大輔｜日本写真と2010 — 2020s｜写真の座標,美術館・アーカイブ資料を手がかりに、横田大輔の日本写真、2010 — 2020sを読み解く写真史解説。
en,/en/photographers/daguerre.html,Louis Daguerre | Daguerreotype and Early Photography | Photo Coordinates,"Explore Louis Daguerre through the daguerreotype, Boulevard du Temple, and the public announcement of photography in 1839."
en,/en/photographers/talbot.html,William Henry Fox Talbot | Calotype and The Pencil of Nature | Photo Coordinates,"Explore Fox Talbot through the calotype, the negative-positive process, and The Pencil of Nature, one of the first photographic books."
en,/en/photographers/fenton.html,Roger Fenton | Crimean War Photography | Photo Coordinates,"Explore Roger Fenton through Crimean War photography, Valley of the Shadow of Death, and the early limits of war reportage."
en,/en/photographers/beato.html,"Felice Beato | Japan, Yokohama Photography and Hand-Colored Prints | Photo Coordinates","Explore Felice Beato through photographs of Japan, Yokohama photography, hand-colored prints, and nineteenth-century visual records of Asia."
en,/en/photographers/nadar.html,"Nadar | Portrait Photography, Balloons and Aerial Views | Photo Coordinates","Explore Nadar through portrait photography, aerial views from balloons, underground photography, and portraits of nineteenth-century artists."
en,/en/photographers/legray.html,Gustave Le Gray | Seascapes and Combination Printing | Photo Coordinates,"Explore Gustave Le Gray through seascapes, The Great Wave, Sète, and combination printing in early photographic art."
en,/en/photographers/muybridge.html,Eadweard Muybridge | Motion Studies and Proto-Cinema | Photo Coordinates,"From sequential motion photography to the Zoopraxiscope, Muybridge's practice is traced through science, university research, and proto-cinema history using museum and archive sources."
en,/en/photographers/marey.html,Étienne-Jules Marey | Chronophotography and Body Science | Photo Coordinates,"Marey's chronophotography — multiple exposures on one plate — is examined through physiology, labor science, and proto-cinema, with comparison to Muybridge's sequential approach."
en,/en/photographers/riis.html,Jacob Riis | Social Reform Photography | Photo Coordinates,"Riis's combination of flash photography, books, and lectures as tools for social reform, traced through media history and early documentary photography."
en,/en/photographers/marville.html,Charles Marville | Paris Urban Photography | Photo Coordinates,"Marville's photographs of Paris before and after Haussmann's rebuilding, analyzed as both municipal record and visual archive of modern urban transformation."
en,/en/photographers/annan.html,Thomas Annan | Glasgow Documentary Photography | Photo Coordinates,"Thomas Annan's Glasgow photographs examined as early documentary records, with analysis of how improvement commission images became testimony to urban poverty."
en,/en/photographers/brady.html,Mathew Brady | Civil War Photography and the Portrait Studio | Photo Coordinates,"Explore Mathew Brady through Civil War photography, presidential portraits, Antietam, and the studio network behind wartime images."
en,/en/photographers/cameron.html,Julia Margaret Cameron | Soft Focus Portraits & Pictorialism,"Explore Julia Margaret Cameron's Victorian photography through soft-focus portraits, wet-collodion technique, staged literary photographs, and her place before Pictorialism."
en,/en/photographers/emerson.html,Peter Henry Emerson | Naturalistic Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Peter Henry Emerson through Naturalistic Photography, Documentary, and Pioneer of Naturalistic Photography."
en,/en/photographers/stieglitz.html,"Alfred Stieglitz | Pictorialism, 291 & Equivalents","Explore Alfred Stieglitz's photography style through Pictorialism, Camera Work, Gallery 291, The Steerage, and the Equivalents that helped define photography as modern art."
en,/en/photographers/kasebier.html,Gertrude Käsebier | Pictorialism and Photo-Secession | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Gertrude Käsebier through Pictorialism, Photo-Secession, and Portrait."
en,/en/photographers/steichen.html,Edward Steichen | Pictorialism and Photo-Secession | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Edward Steichen through Pictorialism, Photo-Secession, and Portrait."
en,/en/photographers/demachy.html,Robert Demachy | Pictorialism and 1890 — 1910s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Robert Demachy through Pictorialism and 1890 — 1910s."
en,/en/photographers/strand.html,Paul Strand | Straight Photography and Modernism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Paul Strand through Straight Photography, Modernism, Documentary, and Modern Photography."
en,/en/photographers/coburn.html,Alvin Langdon Coburn | Modernism and Vorticism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Alvin Langdon Coburn through Modernism, Vorticism, and Experimental Technique."
en,/en/photographers/manray.html,Man Ray | Dada and Surrealism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Man Ray through Dada, Surrealism, Rayograph / Photogram, and Surrealist Photography."
en,/en/photographers/moholy.html,László Moholy-Nagy | Bauhaus and New Vision | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines László Moholy-Nagy through Bauhaus, New Vision, Rayograph / Photogram, and Bauhaus Photography."
en,/en/photographers/sander.html,August Sander | Neue Sachlichkeit and Social Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines August Sander through Neue Sachlichkeit, Social Documentary, and Portrait."
en,/en/photographers/renger.html,"Albert Renger-Patzsch | New Objectivity, Neues Sehen, and Things | Photo Coordinates","Albert Renger-Patzsch is explained through New Objectivity, Neues Sehen, Die Welt ist schön, industrial forms, plants, objects, and precise photographic description."
en,/en/photographers/lange.html,Dorothea Lange | FSA Photography and Social Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Dorothea Lange through FSA Photography, Social Documentary, Documentary, and Pioneer of FSA Photography."
en,/en/photographers/evans.html,"Walker Evans | FSA, American Photographs, and Documentary Style | Photo Coordinates","Walker Evans is explained through FSA photography, American Photographs, Let Us Now Praise Famous Men, subway portraits, vernacular signs, storefronts, and documentary style."
en,/en/photographers/cartierbresson.html,Henri Cartier-Bresson | Decisive Moment | Photo Coordinates,"Henri Cartier-Bresson joined Surrealist alertness to the mobility of the Leica, defining the decisive moment as a meeting of form, gesture, and meaning in modern photography."
en,/en/photographers/capa.html,Robert Capa | War Photography and Photojournalism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Robert Capa through War Photography, Photojournalism, and Pioneer of War Photography."
en,/en/photographers/domon.html,Ken Domon | Social Documentary and Realism Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Ken Domon through Social Documentary, Realism Photography, Japanese Photography, and Japanese Realism."
en,/en/photographers/eugenesmith.html,W. Eugene Smith | Minamata Project and the Photo Essay | Photo Coordinates,"W. Eugene Smith's photography is explained through the Minamata Project, LIFE photo essays, Pittsburgh, darkroom printing, and the ethics of documentary representation."
en,/en/photographers/robertfrank.html,Robert Frank | The Americans and Postwar Photography | Photo Coordinates,"Robert Frank crossed the United States as an outsider and made The Americans, a dark, grainy, off-kilter portrait of flags, cars, diners, race, solitude, and postwar unease."
en,/en/photographers/williamklein.html,William Klein | Street Photography and American Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines William Klein through Street Photography, American Photography, Photojournalism, and Pioneer of Street Photography."
en,/en/photographers/araki.html,Nobuyoshi Araki | I-Photography (Shi-shashin) and Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Nobuyoshi Araki through I-Photography (Shi-shashin), Japanese Photography, Personal Photography, and Pioneer of Personal Photography."
en,/en/photographers/tomatsu.html,Shomei Tomatsu | Japanese Photography and Social Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Shomei Tomatsu through Japanese Photography, Social Documentary, Postwar Japanese Photography, and Pioneer of Postwar Japanese Photography."
en,/en/photographers/winogrand.html,Garry Winogrand | Street Photography and American Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Garry Winogrand through Street Photography, American Photography, Documentary, and Pioneer of Street Photography."
en,/en/photographers/friedlander.html,Lee Friedlander | Street Photography and American Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Lee Friedlander through Street Photography, American Photography, Documentary, and Pioneer of Street Photography."
en,/en/photographers/arbus.html,Diane Arbus | Documentary and Portrait | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Diane Arbus through Documentary, Portrait, and Social Documentary."
en,/en/photographers/moriyama.html,"Daido Moriyama | Provoke, Are-Bure-Boke, and Japanese Street Photography | Photo Coordinates","Daido Moriyama is explained through Provoke, are-bure-boke, photobooks, Tokyo street photography, rephotography, and postwar Japanese image culture."
en,/en/photographers/sherman.html,Cindy Sherman | Staged Photography and the Pictures Generation | Photo Coordinates,"Cindy Sherman is explained through Untitled Film Stills, staged photography, the Pictures Generation, feminism, identity, media images, and the performance of female roles."
en,/en/photographers/mapplethorpe.html,Robert Mapplethorpe | Conceptual and Portrait | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Robert Mapplethorpe through Conceptual and Portrait."
en,/en/photographers/kruger.html,Barbara Kruger | Pictures Generation and Conceptual | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Barbara Kruger through Pictures Generation, Conceptual, and Feminist Photography."
en,/en/photographers/eggleston.html,William Eggleston | Color Photography and American Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines William Eggleston through Color Photography, American Photography, Documentary, and Pioneer of Color Photography."
en,/en/photographers/goldin.html,Nan Goldin | Documentary and Private Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Nan Goldin through Documentary, Private Photography, and LGBTQ+ Photography."
en,/en/photographers/wall.html,Jeff Wall | Cinematographic Photography and Staged Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jeff Wall through Cinematographic Photography, Staged Photography, Conceptual Art, and Pioneer of Cinematographic Photography."
en,/en/photographers/gursky.html,Andreas Gursky | Dusseldorf School and Large-Format Color | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Andreas Gursky through Dusseldorf School, Large-Format Color, and Conceptual Art."
en,/en/photographers/salgado.html,Sebastião Salgado | Documentary and Social Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Sebastião Salgado through Documentary, Social Photography, Environmental Photography, and Humanist Documentary."
en,/en/photographers/parr.html,Martin Parr | Documentary and New Color | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Martin Parr through Documentary, New Color, and British Photography."
en,/en/photographers/becher.html,Bernd & Hilla Becher | Typological Photography and Conceptual Art | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Bernd & Hilla Becher through Typological Photography, Conceptual Art, Dusseldorf School, and Pioneer of Typological Photography."
en,/en/photographers/nicephore-niepce.html,Nicéphore Niépce | The First Photograph and Heliography | Photo Coordinates,"Explore Nicéphore Niépce through heliography, View from the Window at Le Gras, and the invention of photography."
en,/en/photographers/alexander-gardner.html,Alexander Gardner | Civil War Photography and Documentary Evidence | Photo Coordinates,"Explore Alexander Gardner through Civil War photography, Antietam, Gardner's Photographic Sketch Book, and the ethics of photographic evidence."
en,/en/photographers/timothy-osullivan.html,Timothy O'Sullivan | Civil War and American West Survey Photography | Photo Coordinates,"Explore Timothy O'Sullivan through Civil War photography, American West survey images, Gettysburg, and later links to topographic photography."
en,/en/photographers/lee-miller.html,"Lee Miller | War Photography, Vogue & Surrealism","Explore Lee Miller's war photographs, Second World War reporting, Vogue photography, Surrealist darkroom work, solarization, and reassessment beyond Man Ray."
en,/en/photographers/george-rodger.html,George Rodger | War Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines George Rodger through War Photography and Documentary."
en,/en/photographers/william-vandivert.html,William Vandivert | War Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines William Vandivert through War Photography and Documentary."
en,/en/photographers/takeji-iwamiya.html,Takeji Iwamiya | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Takeji Iwamiya through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/kikuji-kawada.html,Kikuji Kawada | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kikuji Kawada through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/masahisa-fukase.html,Masahisa Fukase | Japanese Photography and I-Photography (Shi-shashin) | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Masahisa Fukase through Japanese Photography, I-Photography (Shi-shashin), and Pioneer of Japanese Photography."
en,/en/photographers/philip-jones-griffiths.html,Philip Jones Griffiths | War Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Philip Jones Griffiths through War Photography, Documentary, British Photography, and Pioneer of War Photography."
en,/en/photographers/don-mccullin.html,Don McCullin | War Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Don McCullin through War Photography, Documentary, British Photography, and Pioneer of War Photography."
en,/en/photographers/chris-killip.html,Chris Killip | Documentary and British Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Chris Killip through Documentary and British Photography."
en,/en/photographers/irving-penn.html,"Irving Penn | Vogue, Studio Portraits, Still Life & Print | Photo Coordinates","Explore Irving Penn’s work across Vogue, studio portraiture, fashion photography, color and still life photography, and platinum-palladium prints within modern photographic history."
en,/en/photographers/richard-avedon.html,"Richard Avedon | Fashion Photography, Portraits & Style | Photo Coordinates","Richard Avedon explained through fashion photography, portrait style, white backgrounds, performance, and In the American West, with photo-history context, key works, and sources."
en,/en/photographers/ernest-cole.html,Ernest Cole | Photojournalism and Social Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Ernest Cole through Photojournalism, Social Documentary, and Documentary."
en,/en/photographers/tokuko-ushioda.html,Tokuko Ushioda | Japanese Photography and I-Photography (Shi-shashin) | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Tokuko Ushioda through Japanese Photography, I-Photography (Shi-shashin), and Typological Photography."
en,/en/photographers/pieter-hugo.html,Pieter Hugo | Portrait and Social Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Pieter Hugo through Portrait, Social Photography, and Conceptual Art."
en,/en/photographers/michio-hoshino.html,Michio Hoshino | Japanese Photography and Environmental Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Michio Hoshino through Japanese Photography, Environmental Photography, Documentary, and Pioneer of Japanese Photography."
en,/en/photographers/annie-leibovitz.html,Annie Leibovitz | Magazine Pages and Public Portraiture | Photo Coordinates,"A photo-history essay on Annie Leibovitz through Rolling Stone, Vanity Fair, Vogue, John Lennon, Demi Moore, Women, Wonderland, and the making of public images."
en,/en/photographers/david-octavius-hill.html,David Octavius Hill | Hill & Adamson and the Calotype | Photo Coordinates,"Explore David Octavius Hill through his collaboration with Robert Adamson, calotype portraiture, and the Newhaven fisherfolk photographs."
en,/en/photographers/robert-adamson.html,Robert Adamson | Hill & Adamson and Early Calotype Photography | Photo Coordinates,"Explore Robert Adamson through his collaboration with David Octavius Hill, calotype technique, and early social portraiture in Scotland."
en,/en/photographers/yokoyama-matsusaburo.html,Yokoyama Matsusaburo | Japanese Photography and Photolithography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Yokoyama Matsusaburo through Japanese Photography, Photolithography, Meiji Documentary, and Pioneer of Japanese Photography."
en,/en/photographers/tomishige-rihei.html,Tomishige Rihei | Japanese Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Tomishige Rihei through Japanese Photography, Documentary, Portrait Photography, and Pioneer of Japanese Photography."
en,/en/photographers/frederick-h-evans.html,Frederick H. Evans | Cathedral Photography and Art Photography | Photo Coordinates,"Evans's platinum print cathedral photographs examined through Linked Ring, the Arts and Crafts milieu, and the argument for photography as fine art."
en,/en/photographers/tomishige-tokuji.html,Tomishige Tokuji | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Tomishige Tokuji through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/eugene-atget.html,Eugène Atget | Documentary and Urban Documentation | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Eugène Atget through Documentary and Urban Documentation."
en,/en/photographers/kajima-seibei.html,Kajima Seibei | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kajima Seibei through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/koreaki-kamei.html,Koreaki Kamei | Japanese Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Koreaki Kamei through Japanese Photography, Documentary, and a Japanese photographer and aristocratic."
en,/en/photographers/lewis-hine.html,Lewis Hine | Social Documentary and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Lewis Hine through Social Documentary and Documentary."
