path,lang,title,description,canonical
movements/フォトジャーナリズム.html,ja,フォトジャーナリズム｜表現｜写真史｜写真の座標｜Eyes Cosmos,フォトジャーナリズムを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/フォトジャーナリズム.html
movements/プライベート写真.html,ja,プライベート写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,プライベート写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/プライベート写真.html
movements/プロヴォーク.html,ja,プロヴォーク｜表現｜写真史｜写真の座標｜Eyes Cosmos,プロヴォークを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/プロヴォーク.html
movements/ヘリオグラフィー.html,ja,ヘリオグラフィー｜表現｜写真史｜写真の座標｜Eyes Cosmos,ヘリオグラフィーを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/ヘリオグラフィー.html
movements/ポートレート.html,ja,ポートレート｜表現｜写真史｜写真の座標｜Eyes Cosmos,ポートレートを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/ポートレート.html
movements/モダニズム.html,ja,モダニズム｜表現｜写真史｜写真の座標｜Eyes Cosmos,モダニズムを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/モダニズム.html
movements/リアリズム写真.html,ja,リアリズム写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,リアリズム写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/リアリズム写真.html
movements/レイオグラフ.html,ja,レイオグラフ｜表現｜写真史｜写真の座標｜Eyes Cosmos,レイオグラフを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/レイオグラフ.html
movements/ヴォルテクシズム.html,ja,ヴォルテクシズム｜表現｜写真史｜写真の座標｜Eyes Cosmos,ヴォルテクシズムを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/ヴォルテクシズム.html
movements/写真分離派.html,ja,写真分離派｜表現｜写真史｜写真の座標｜Eyes Cosmos,写真分離派を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/写真分離派.html
movements/写真石版.html,ja,写真石版｜表現｜写真史｜写真の座標｜Eyes Cosmos,写真石版を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/写真石版.html
movements/大判カラー写真.html,ja,大判カラー写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,大判カラー写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/大判カラー写真.html
movements/実験的技法.html,ja,実験的技法｜表現｜写真史｜写真の座標｜Eyes Cosmos,実験的技法を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/実験的技法.html
movements/建築写真.html,ja,建築写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,建築写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/建築写真.html
movements/戦争写真.html,ja,戦争写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,戦争写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/戦争写真.html
movements/新しいヴィジョン.html,ja,新しいヴィジョン｜表現｜写真史｜写真の座標｜Eyes Cosmos,新しいヴィジョンを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/新しいヴィジョン.html
movements/新即物主義.html,ja,新即物主義｜表現｜写真史｜写真の座標｜Eyes Cosmos,新即物主義を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/新即物主義.html
movements/日本写真.html,ja,日本写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,日本写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/日本写真.html
movements/明治ドキュメンタリー.html,ja,明治ドキュメンタリー｜表現｜写真史｜写真の座標｜Eyes Cosmos,明治ドキュメンタリーを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/明治ドキュメンタリー.html
movements/植民地写真.html,ja,植民地写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,植民地写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/植民地写真.html
movements/決定的瞬間.html,ja,決定的瞬間｜表現｜写真史｜写真の座標｜Eyes Cosmos,決定的瞬間を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/決定的瞬間.html
movements/環境写真.html,ja,環境写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,環境写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/環境写真.html
movements/発明・技術.html,ja,発明・技術｜表現｜写真史｜写真の座標｜Eyes Cosmos,発明・技術を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/発明・技術.html
movements/社会ドキュメンタリー.html,ja,社会ドキュメンタリー｜表現｜写真史｜写真の座標｜Eyes Cosmos,社会ドキュメンタリーを写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/社会ドキュメンタリー.html
movements/社会的写真.html,ja,社会的写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,社会的写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/社会的写真.html
movements/私写真.html,ja,私写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,私写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/私写真.html
movements/科学写真.html,ja,科学写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,科学写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/科学写真.html
movements/肖像写真.html,ja,肖像写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,肖像写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/肖像写真.html
movements/自然主義写真.html,ja,自然主義写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,自然主義写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/自然主義写真.html
movements/都市記録.html,ja,都市記録｜表現｜写真史｜写真の座標｜Eyes Cosmos,都市記録を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/都市記録.html
movements/風景写真.html,ja,風景写真｜表現｜写真史｜写真の座標｜Eyes Cosmos,風景写真を写真史の中でたどるためのページです。写真の座標で、この表現に関わる写真家や時代背景、関連する運動を一覧できます。,https://eyescosmos.github.io/movements/風景写真.html
photographers/adam-broomberg-oliver-chanarin.html,ja,アダム・ブルームバーグ／オリヴァー・チャナリン | コンセプチュアルアートの写真家 | 写真の座標,アダム・ブルームバーグ／オリヴァー・チャナリンはコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/adam-broomberg-oliver-chanarin.html
photographers/aglaia-konrad.html,ja,アグライア・コンラート | コンセプチュアルアートの写真家 | 写真の座標,アグライア・コンラート（1960–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/aglaia-konrad.html
photographers/alexander-gardner.html,ja,アレクサンダー・ガードナー | 戦争写真の重要作家 | 写真の座標,アレクサンダー・ガードナーは1821年にスコットランドのグラスゴー近郊に生まれた。1856年頃に渡米し、マシュー・ブレイディのワシントンD.C.スタジオの管理者となった。,https://eyescosmos.github.io/photographers/alexander-gardner.html
photographers/alexander-rodchenko.html,ja,アレクサンドル・ロトチェンコ | モダニズムの写真家 | 写真の座標,アレクサンドル・ロトチェンコ（Alexander Rodchenko、1891–1956）はサンクトペテルブルク生まれのロシアの芸術家・デザイナー。絵画・彫刻・グラフィックデザインを経て、1920年代にロシア革命後のソヴィエト社会においてコンストラクティヴィズムの文脈から写真へと転じた。,https://eyescosmos.github.io/photographers/alexander-rodchenko.html
photographers/amalia-ulman.html,ja,アマリア・ウルマン | コンセプチュアルの写真家 | 写真の座標,アマリア・ウルマン（1989–）はコンセプチュアルを手がかりに読み解かれる写真家。2010 — 2020sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/amalia-ulman.html
photographers/an-my-le.html,ja,アン＝ミー・レー | コンセプチュアルアートの写真家 | 写真の座標,アン＝ミー・レー（1960–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/an-my-le.html
photographers/ana-torfs.html,ja,アナ・トルフス | コンセプチュアルアートの写真家 | 写真の座標,アナ・トルフス（1963–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/ana-torfs.html
photographers/anders-petersen.html,ja,アンデルス・ペーターセン | コンセプチュアルアート・フェミニズム・ポストモダンの写真家 | 写真の座標,アンデルス・ペーターセン（1944–）はコンセプチュアルアート・フェミニズム・ポストモダンを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/anders-petersen.html
photographers/andre-kertesz.html,ja,アンドレ・ケルテス | ストリート写真の重要作家 | 写真の座標,アンドレ・ケルテス（André Kertész、1894–1985）はブダペスト生まれ。ハンガリーで撮影を始め、1920年代半ばにパリへ移住、1936年にニューヨークへ渡り後半生をアメリカで送った。,https://eyescosmos.github.io/photographers/andre-kertesz.html
photographers/aneta-grzeszykowska.html,ja,アネタ・グジェシコフスカ | コンセプチュアルアートの写真家 | 写真の座標,アネタ・グジェシコフスカ（1974–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/aneta-grzeszykowska.html
photographers/ann-sofi-siden.html,ja,アン＝ソフィ・シデン | コンセプチュアルアートの写真家 | 写真の座標,アン＝ソフィ・シデン（1962–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/ann-sofi-siden.html
photographers/annan.html,ja,トーマス・アナン | 社会ドキュメンタリーの写真家 | 写真の座標,トーマス・アナン（1829–1887）は、グラスゴーでは19世紀中頃からコレラ・腸チフスが繰り返し流行し、当局はその温床を旧市街の密集路地「クローズ」に求めた。1866年の市条例に基づき設立されたグラスゴー市改善委員会は旧街区の撤去・再開発を決定し、記録写真を行政の文書化手段として採用した…,https://eyescosmos.github.io/photographers/annan.html
photographers/annika-von-hausswolff.html,ja,アンニカ・フォン・ハウスヴォルフ | コンセプチュアルの写真家 | 写真の座標,アンニカ・フォン・ハウスヴォルフ（1967–）はコンセプチュアルを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/annika-von-hausswolff.html
photographers/anri-sala.html,ja,アンリ・サラ | コンセプチュアルアートの写真家 | 写真の座標,アンリ・サラ（1974–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/anri-sala.html
photographers/ansel-adams.html,ja,アンセル・アダムス | （1902–1984）はアメリカの写真家 | 写真の座標,アンセル・アダムス（1902–1984）はアメリカの写真家。アメリカ西部の大判風景写真と、写真教育・技術論への貢献でその名を残す。,https://eyescosmos.github.io/photographers/ansel-adams.html
photographers/anthony-goicolea.html,ja,アンソニー・ゴイコレア | コンセプチュアルアートの写真家 | 写真の座標,アンソニー・ゴイコレア（1971–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/anthony-goicolea.html
photographers/anuschka-blommers-niels-schumm.html,ja,アヌシュカ・ブロマース／ニールス・シュム | コンセプチュアルアートの写真家 | 写真の座標,アヌシュカ・ブロマース／ニールス・シュム（1969–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/anuschka-blommers-niels-schumm.html
photographers/araki.html,ja,荒木経惟 | 私写真の重要作家 | 写真の座標,荒木経惟は電通の広告写真家として働く傍ら、同社の秘書として働いていた青木陽子（ヨーコ）と1971年7月7日に結婚した。その新婚旅行（柳川・九州）で撮影した写真を私家版写真集『センチメンタルな旅』（1971年）として自費出版したのが、彼の写真家としての出発点となった。,https://eyescosmos.github.io/photographers/araki.html
photographers/arbus.html,ja,ダイアン・アーバス | ドキュメンタリーの写真家 | 写真の座標,ダイアン・アーバスは1923年ニューヨーク生まれ。父が5番街の高級毛皮・百貨店「ラセックス」を経営する裕福なユダヤ系家庭に育ち、大恐慌の影すら届かない隔絶した環境の中で過ごした。,https://eyescosmos.github.io/photographers/arbus.html
photographers/arno-nollen.html,ja,アルノ・ノレン | コンセプチュアルアートの写真家 | 写真の座標,アルノ・ノレン（1964–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/arno-nollen.html
photographers/arthur-rothstein.html,ja,アーサー・ロススタイン | （1915–1985）はアメリカの写真家 | 写真の座標,アーサー・ロススタイン（1915–1985）はアメリカの写真家。ロイ・ストライカー率いるFSA写真プロジェクト最初期のメンバーとして、大恐慌期の農村危機を記録した。,https://eyescosmos.github.io/photographers/arthur-rothstein.html
photographers/artie-vierkant.html,ja,アーティ・ヴィアカント | コンセプチュアルの写真家 | 写真の座標,アーティ・ヴィアカント（1986–）はコンセプチュアルを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/artie-vierkant.html
photographers/axel-hutte.html,ja,アクセル・ヒュッテ | コンセプチュアルの写真家 | 写真の座標,アクセル・ヒュッテ（1951–）はコンセプチュアルを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/axel-hutte.html
photographers/barbara-probst.html,ja,バーバラ・プロブスト | コンセプチュアルアートの写真家 | 写真の座標,バーバラ・プロブスト（1964–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/barbara-probst.html
photographers/beate-gutschow.html,ja,ベアーテ・ギュチョウ | コンセプチュアルアートの写真家 | 写真の座標,ベアーテ・ギュチョウ（1970–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/beate-gutschow.html
photographers/beato.html,ja,フェリーチェ・ベアト | 幕末・明治視覚文化を記録した写真家 | 写真の座標,フェリーチェ・ベアト（1832–1909）は、ヴェネツィア生まれでイギリスに帰化したベアトは、1855年のクリミア戦争取材を皮切りに英仏軍が展開する場所へと同行し続けた写真家だった。1857–58年のインド大反乱後のラクナウでは、骸骨が散乱するセカンダーラバーグの「事後の現場」を撮影した（…,https://eyescosmos.github.io/photographers/beato.html
photographers/becher.html,ja,ベルント＆ヒラ・ベッヒャー | タイポロジー写真の重要作家 | 写真の座標,ベルント（1931〜2007）とヒラ（1934〜2022）のベッヒャー夫妻はデュッセルドルフ芸術アカデミーで出会い、1959年から共同制作を開始した。20世紀後半に急速に消えゆくドイツ・ルール工業地帯の産業建築——水塔・溶鉱炉・ガスタンク・炭鉱の捲揚機・石灰窯——を記録するため、常に曇天・…,https://eyescosmos.github.io/photographers/becher.html
photographers/ben-shahn.html,ja,ベン・シャーン | （1898–1969）はリトアニア生まれのアメリカ人芸術家・写真家 | 写真の座標,ベン・シャーン（1898–1969）はリトアニア生まれのアメリカ人芸術家・写真家。画家として広く知られるが、1930年代のFSA期に行った写真の実践も、その社会的ビジョンを理解するうえで重要である。,https://eyescosmos.github.io/photographers/ben-shahn.html
photographers/bill-brandt.html,ja,ビル・ブラント | （1904–1983）はイギリスの写真家 | 写真の座標,ビル・ブラント（1904–1983）はイギリスの写真家。1930年代の社会記録から出発し、肖像・風景・ヌードへと活動を広げた。,https://eyescosmos.github.io/photographers/bill-brandt.html
photographers/brady.html,ja,マシュー・ブレイディ | ポートレートの写真家 | 写真の座標,マシュー・ブレイディ（1822–1896）は、ニューヨーク出身のブレイディは1840年代から大統領を含む著名人の肖像写真で名声を築き、アメリカ最高の肖像写真家と呼ばれた。1861年の南北戦争勃発にあたり「戦争は写真で記録されなければならない」という確信から私財を投じて20人以上の写真家チー…,https://eyescosmos.github.io/photographers/brady.html
photographers/brassai.html,ja,ブラッサイ | 大恐慌・ファシズム・第二次世界大戦の写真家 | 写真の座標,ブラッサイ（本名：ジュラ・ハラース、1899–1984）はハンガリー生まれ、パリを拠点に活動した写真家。夜のパリの記録のほか、グラフィティ、肖像、文学・芸術サークルとの交流でも知られる。,https://eyescosmos.github.io/photographers/brassai.html
photographers/bruno-serralongue.html,ja,ブルーノ・セラロング | コンセプチュアルアートの写真家 | 写真の座標,ブルーノ・セラロング（1968–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/bruno-serralongue.html
photographers/cameron.html,ja,ジュリア・マーガレット・キャメロン | ピクトリアリズムの写真家 | 写真の座標,48歳でカメラを持ち12年間に約900点を残したイギリスのヴィクトリア朝写真家。意図的なソフトフォーカスで被写体の内面を表出させ、写真を芸術として確立した先駆者として知られる。姪孫にヴァージニア・ウルフを持つ。,https://eyescosmos.github.io/photographers/cameron.html
photographers/capa.html,ja,ロバート・キャパ | 戦争写真の重要作家 | 写真の座標,ロバート・キャパはブダペスト生まれのアンドレ・フリードマンが1933年のパリで作り上げたペルソナだった。反政府活動を理由に17歳でハンガリーを追われ、ベルリンで写真エージェンシー（デフォト）のアシスタントとして暗室技術と取材術を学んだのち、ナチス台頭を避けてパリに移った。,https://eyescosmos.github.io/photographers/capa.html
photographers/cartierbresson.html,ja,アンリ・カルティエ＝ブレッソン | 決定的瞬間の写真家 | 写真の座標,アンリ・カルティエ＝ブレッソンは1926年からシュルレアリスム運動と接触し、ルネ・クルヴェルの紹介でアンドレ・ブルトンと出会った。シュルレアリスムの「現実の事物の中に潜む夢的な質を顕在化させる」という視点を写真に持ち込み、1931年にライカ35mmカメラを手にして以来、プリントの加工・トリ…,https://eyescosmos.github.io/photographers/cartierbresson.html
photographers/charles-freger.html,ja,シャルル・フレジェ | コンセプチュアルアートの写真家 | 写真の座標,シャルル・フレジェ（1975–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/charles-freger.html
photographers/charles-sheeler.html,ja,チャールズ・シェラー | モダニズムの写真家 | 写真の座標,チャールズ・シェラー（Charles Sheeler、1883–1965）はフィラデルフィア生まれ。フィラデルフィアで絵画を学んだのち、商業写真を手がけながら、写真・絵画・映画の三媒体を横断する実践を展開した。,https://eyescosmos.github.io/photographers/charles-sheeler.html
photographers/charlotte-dumas.html,ja,シャルロット・デュマ | コンセプチュアルアートの写真家 | 写真の座標,シャルロット・デュマ（1977–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/charlotte-dumas.html
photographers/chris-killip.html,ja,クリス・キリップ | ドキュメンタリーの写真家 | 写真の座標,クリス・キリップ（1946–2020）はドキュメンタリーを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/chris-killip.html
photographers/claude-closky.html,ja,クロード・クロスキー | コンセプチュアルアートの写真家 | 写真の座標,クロード・クロスキー（1963–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/claude-closky.html
photographers/clunie-reid.html,ja,クルーニー・リード | コンセプチュアルアートの写真家 | 写真の座標,クルーニー・リード（1971–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/clunie-reid.html
photographers/coburn.html,ja,アルヴィン・ラングドン・コバーン | モダニズムの写真家 | 写真の座標,ボストン生まれのアルヴィン・ラングドン・コバーンは17歳で写真家フレデリック・H・デイに師事して写真を学び、1902年にスティーグリッツの写真分離派に参加した。ロンドンとニューヨークを行き来しながら都市の高所からの俯瞰写真や著名人の肖像（ロダン・マーク・トウェイン・バーナード・ショウら）を…,https://eyescosmos.github.io/photographers/coburn.html
photographers/daguerre.html,ja,ルイ・ダゲール | 発明・技術の写真家 | 写真の座標,ルイ・ダゲール（1787–1851）は、パリで大型ジオラマ劇場を経営する舞台演出家だった。ジオラマは透過光と反射光を切り替えて風景画を昼から夜へと変化させる視覚装置であり、光と像の定着への強い関心をもたらした。,https://eyescosmos.github.io/photographers/daguerre.html
photographers/daisuke-yokota.html,ja,横田大輔 | 日本写真の重要作家 | 写真の座標,横田大輔（1983–）は日本写真を手がかりに読み解かれる写真家。2010 — 2020sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/daisuke-yokota.html
photographers/david-octavius-hill.html,ja,デイヴィッド・オクタヴィアス・ヒル | カロタイプの写真家 | 写真の座標,デイヴィッド・オクタヴィアス・ヒルは1802年にスコットランドのパースに生まれた風景画家・版画家で、王立スコットランド・アカデミーの創立メンバーかつ書記を長年務めた。エジンバラの知的・文化的サークルの中心にいた人物で、その人なつっこい物腰と気取りのなさが被写体を安心させる特別な能力をもたら…,https://eyescosmos.github.io/photographers/david-octavius-hill.html
photographers/david-seymour.html,ja,デヴィッド・シーモア | （本名：ダヴィド・シミン、1911–1956）はポーランド生まれの写真家 | 写真の座標,デヴィッド・シーモア（本名：ダヴィド・シミン、1911–1956）はポーランド生まれの写真家。スペイン内戦の報道からキャリアを始め、戦後はマグナム・フォトスの創設メンバーとして活動した。,https://eyescosmos.github.io/photographers/david-seymour.html
photographers/demachy.html,ja,ロベール・ドマシー | ピクトリアリズムの写真家 | 写真の座標,ロベール・ドマシー（1859–1936）は、芸術写真論の核心は「自然はしばしば美しいが、そのままでは決して芸術的ではない。芸術作品には芸術家の介入が不可欠であり、ストレート写真はテーマを記録するだけだ」という立場にあった。,https://eyescosmos.github.io/photographers/demachy.html
photographers/diana-scheunemann.html,ja,ディアナ・ショイネマン | コンセプチュアルアートの写真家 | 写真の座標,ディアナ・ショイネマンはコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/diana-scheunemann.html
photographers/dirk-braeckman.html,ja,ディルク・ブレークマン | コンセプチュアルアートの写真家 | 写真の座標,ディルク・ブレークマン（1958–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/dirk-braeckman.html
photographers/domon.html,ja,土門拳 | 日本リアリズム写真の重要作家 | 写真の座標,土門拳が戦後に提唱した「リアリズム写真」は、戦前のサロン写真（技巧的な美的追求）と、自身が戦時中に携わったプロパガンダ写真報道への反省から生まれた。「カメラとモチーフの直結」と「絶対非演出の絶対スナップ」を原理として、社会の現実と人間の生を加工・演出なしに提示することが写真の使命だと主張し…,https://eyescosmos.github.io/photographers/domon.html
photographers/don-mccullin.html,ja,ドン・マクリン | 戦争写真の重要作家 | 写真の座標,ドン・マクリン（1935–）は戦争写真を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/don-mccullin.html
photographers/dorothy-bohm.html,ja,ドロシー・ボーム | 戦後・冷戦・公民権運動の写真家 | 写真の座標,ドロシー・ボーム（1924–2023）は戦後・冷戦・公民権運動を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/dorothy-bohm.html
photographers/ed-van-der-elsken.html,ja,エド・ファン・デル・エルスケン | 戦後・冷戦・公民権運動の写真家 | 写真の座標,エド・ファン・デル・エルスケン（1925–1990）は戦後・冷戦・公民権運動を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/ed-van-der-elsken.html
photographers/eggleston.html,ja,ウィリアム・エグルストン | カラー写真の重要作家 | 写真の座標,ウィリアム・エグルストンは1939年テネシー州メンフィス生まれ。1960年代から35mmのカラーフィルムで撮影を始め、1976年にMoMAでジョン・ザルコウスキーの企画により「ウィリアム・エグルストン・ガイド」展を開催した。,https://eyescosmos.github.io/photographers/eggleston.html
photographers/eikoh-hosoe.html,ja,細江英公 | 日本写真の重要作家 | 写真の座標,細江英公（1933–）は日本写真を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/eikoh-hosoe.html
photographers/eileen-quinlan.html,ja,アイリーン・クインラン | コンセプチュアルの写真家 | 写真の座標,アイリーン・クインラン（1972–）はコンセプチュアルを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/eileen-quinlan.html
photographers/elina-brotherus.html,ja,エリナ・ブロテルス | コンセプチュアルアートの写真家 | 写真の座標,エリナ・ブロテルス（1972–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/elina-brotherus.html
